test_id,timestamp,p_true,gamma_true_1,gamma_true_2,gamma_true_3,observed1_1,observed1_2,observed1_3,observed2_1,observed2_2,observed2_3,p1,p2,gamma_est_1,gamma_est_2,gamma_est_3,p_delta,gamma_mae
285,2025-04-19T16:16:57.222124,0.29553287008434126,0.5453295401482351,0.688708063695501,0.7407808387425978,0.5947825221837084,0.472313988168472,0.4824946728798124,0.5699548672138873,0.5339373702577839,0.4186787388853022,0.29969280472240145,0.29915574328114136,0.5369819659160774,0.5419117755068215,0.5570677834741657,0.0005370614412600894,0.11295230589642309
286,2025-04-19T16:16:58.186669,0.22212543449776245,0.5414816729500613,0.7238555886810927,0.7424576119452566,0.5338464819319142,0.3594090234050468,0.3752167826834898,0.4890215636656252,0.35818001011814227,0.35264246004830924,0.19667744676236384,0.18640783828008503,0.5323961720128177,0.5498246730742554,0.5505245972349462,0.010269608482278814,0.1250164770847971
287,2025-04-19T16:16:59.659219,0.4870000718930635,0.5176681590964944,0.5737541258913947,0.5762045435633606,0.777798057813212,0.7346066138419307,0.7511399358100391,0.7648717004546972,0.7761018212242226,0.7243956585550728,0.6192925081139345,0.49839791034596487,0.5450446410299766,0.5450449113153227,0.5493935029691028,0.12089459776796968,0.027632245701270652
288,2025-04-19T16:17:00.139412,0.5536752782561497,0.6223076485638546,0.6305758683701624,0.6963769837070772,0.7787219707436349,0.7820434743248534,0.7244738254038343,0.8109630174460895,0.7622935234778403,0.7470916258739472,0.5159701920663885,0.5184856512147208,0.5430024604182673,0.5478491896952526,0.5493723876453456,0.0025154591483322886,0.10301215429407624
289,2025-04-19T16:17:00.515724,0.323692627092321,0.5591993806122251,0.5644253304237365,0.7812348756664664,0.6052974933708162,0.6302101446671168,0.3871809654251121,0.6048513002525908,0.6514971659204996,0.41800830554261414,0.39857572678190006,0.4088949734977125,0.5486101811106573,0.5486106344854291,0.5597011230987957,0.010319246715812413,0.08264588266918198
290,2025-04-19T16:17:00.929238,0.040946234018499,0.61161624396341,0.64525014315191,0.701718540930456,0.1462773739610968,0.11227096847260944,0.1,0.10325804514474238,0.11843034415506846,0.1,0.10000438106423086,0.10000438108385529,0.5588679218010626,0.5589397394730301,0.5589674230447296,1.9624427083364537e-11,0.09393661457565124
291,2025-04-19T16:17:01.408512,0.9104645708659056,0.7399796033619265,0.7855476884080248,0.7939151189678232,0.9,0.9,0.8783176992428149,0.8738127742617983,0.9,0.9,0.7194861265619827,0.899995567248273,0.5468396679241515,0.5468437051046294,0.5468816120140468,0.18050944068629027,0.2262924752316489
292,2025-04-19T16:17:02.267089,0.438849575019452,0.5068975656495406,0.7303396705474018,0.7811947877684544,0.7370459319138161,0.6073821386677442,0.5579290536842046,0.7096495783355494,0.5876678857974321,0.5542147195905177,0.39952034206234993,0.3864148139817934,0.534202849845205,0.5499754130750264,0.554200549628332,0.013105528080556539,0.14488792660272076
293,2025-04-19T16:17:02.676013,0.7002382442018831,0.5286575639441163,0.5558884227232732,0.65666246868542,0.9,0.9,0.8364017205556445,0.8378559608224903,0.8580179460158927,0.8393123150935033,0.6753120191986801,0.6138641238377396,0.5458917426388319,0.5460210500173832,0.5481718817851009,0.06144789536094053,0.04519737943364155
294,2025-04-19T16:17:02.980151,0.15277068053084447,0.5132823513509671,0.7281316449429026,0.7537533899049749,0.39890672332225163,0.2687503797922278,0.2086978367939401,0.39564482350160446,0.29359743968345237,0.25868959516824663,0.10000438108385529,0.1,0.5379610519215291,0.5507998478001375,0.554915870657481,4.381083855281576e-06,0.13361600565360698
295,2025-04-19T16:17:03.316706,0.6018180736721871,0.5232838962242887,0.6132352552445792,0.7122574881848358,0.7951837193231444,0.7823757141422641,0.7001342210911746,0.8223842993483428,0.8060587447394689,0.7276751319257543,0.5069839639087407,0.5312626299859323,0.5432151632336693,0.544780293278879,0.5523171158021418,0.024278666077191646,0.0827755337859249
296,2025-04-19T16:17:04.268762,0.4890693371543643,0.5766003924446617,0.6096040492190435,0.705589358557266,0.6979612973475889,0.7019252083431722,0.7146246934914403,0.735555704994655,0.6953442806816107,0.6511150242233621,0.4619494726125035,0.4492800012497294,0.542015562756241,0.5467617960939661,0.5519528606660475,0.012669471362774132,0.08368786023490553
297,2025-04-19T16:17:04.796107,0.7076058630095363,0.5835868505816479,0.6609822556978002,0.7138826008133455,0.8948517414887375,0.9,0.8544579196443945,0.8592121286429966,0.8327861997425468,0.856840198974854,0.811091351413155,0.5916933477947484,0.5434326776853929,0.5480883057380548,0.5481013827436626,0.21939800361840667,0.1062764469752278
298,2025-04-19T16:17:05.438407,0.880020255375429,0.5513052070877863,0.6610085485528436,0.6822633024601632,0.9,0.9,0.9,0.9,0.9,0.9,0.8971860733822834,0.819360209776136,0.5465588904157073,0.546558897214245,0.5465644890342793,0.0778258636061474,0.08496492714552051
299,2025-04-19T16:17:05.816136,0.3544099093621165,0.6049679035160407,0.6511588701141455,0.7909260361299149,0.5658302946925647,0.5499185160807704,0.473553769996132,0.6410610358803193,0.5108951196645332,0.48478692704670134,0.3186248008668503,0.32770349583756303,0.5322783619683626,0.5498336031370423,0.5532334512784339,0.00907869497071273,0.1372357977920874
300,2025-04-19T16:17:06.387326,0.14379496772816455,0.7200417683630377,0.7523789079714133,0.7762494746629782,0.24391896857644998,0.21589742958127423,0.22913345750451872,0.2907780879448119,0.2274873637961957,0.26556202494199804,0.10000438108385529,0.10000438108288301,0.551154948827535,0.5562369437751874,0.5562395727058517,9.722778138154808e-13,0.19501289522961837
301,2025-04-19T16:17:06.705170,0.3813456417122028,0.5931159870670174,0.5986115943559888,0.7383109386121443,0.6657534837658212,0.6182130237389555,0.5360422273724353,0.665688486822639,0.6333778880523867,0.507756412245974,0.3804901271098652,0.37794136761678543,0.5383656140133928,0.5425967774022757,0.558619126706486,0.0025487594930797552,0.09681900063766531
302,2025-04-19T16:17:07.776500,0.7633216526311849,0.6665338655256627,0.7121603801020773,0.7260633530020695,0.8814687898040358,0.8411861426836752,0.8804863696208967,0.8455413599350591,0.8340500436071333,0.9,0.6712428092846401,0.6478295898652289,0.5397067205571418,0.5521601225427544,0.552161745795519,0.023413219419411213,0.15357633657813144
303,2025-04-19T16:17:08.143362,0.04722081610862985,0.5815768061613298,0.6583998561780708,0.7417310135480784,0.1,0.11495340690134226,0.1,0.10679070873950283,0.10444223921546807,0.1,0.10000438108385513,0.10000000000000003,0.5589269708443697,0.5589279313254566,0.5589332002420169,4.381083855101164e-06,0.10163985782521194
304,2025-04-19T16:17:08.601812,0.8023917923902708,0.6623540692489873,0.6733941575913334,0.7356775827058586,0.8830433819938517,0.8704628674094722,0.8178103796280022,0.8825758028431091,0.9,0.8918704620227794,0.627958875347746,0.8128583157202218,0.5472042785266006,0.5472860367985519,0.5474364886894423,0.18489944037247585,0.14316633517719482
305,2025-04-19T16:17:09.134096,0.5045244323566025,0.5550184123476403,0.5767190221633236,0.7198470118107755,0.7224540789039617,0.7445048214351744,0.6587201844813654,0.7942129589142607,0.7900297162846847,0.7035696948392279,0.462423605100823,0.5087394373140596,0.5435977905023615,0.5440268073235165,0.5529009401838191,0.046315832213236596,0.07035296943734744
306,2025-04-19T16:17:10.055172,0.6745515917286752,0.5815957859176327,0.7004456010450473,0.7990148274354432,0.8617969290335112,0.8048464412180124,0.7609226081621231,0.8647987414152076,0.840254408021731,0.7284040641305537,0.5579916746543252,0.5598815661998348,0.5419975099498763,0.544132141290689,0.5539333712526454,0.0018898915455095588,0.14699773063497082
307,2025-04-19T16:17:10.379446,0.25572290466350595,0.5172973239120723,0.5763819569758502,0.6666936766610934,0.5695656640933934,0.5511055504717323,0.44336486086885235,0.5597380220957304,0.5202570194137578,0.4410668168783709,0.31188634165603163,0.29810813836432754,0.5382093492971767,0.5435905836856679,0.5540478750151577,0.013778203291704094,0.05544973344040741
308,2025-04-19T16:17:10.791491,0.6668036063912458,0.673733200874272,0.7624406402081447,0.7866050543816251,0.8149232705491649,0.7577599913278802,0.7271862300731117,0.8262347275279794,0.7638740653628366,0.7888248607502826,0.5126531717890577,0.5365814062636552,0.5444403210809292,0.5478784900457693,0.5478879917042131,0.023928234474597576,0.19419069754437676
309,2025-04-19T16:17:11.072625,0.39619600131067684,0.6171282990415095,0.6942593708380492,0.7507867896270206,0.6209470097777263,0.6188926170623987,0.5079432473823376,0.6146134470384639,0.5575381716739073,0.4615607718092007,0.3628960698915081,0.33098974236918066,0.5365006056509333,0.5442176724242894,0.5567490079000937,0.031906327522327416,0.1415690578437543
310,2025-04-19T16:17:11.423896,0.5607787149292475,0.5786989015299367,0.5928396203283459,0.7081545031808572,0.7864891215769327,0.7355278779392405,0.7081300292529489,0.7633412377033141,0.827766276893542,0.7224700167727314,0.49111818056217044,0.5377475876562574,0.5499419908058889,0.5499454154674306,0.5557364913026758,0.04662940709408697,0.07468970915438151
311,2025-04-19T16:17:11.732337,0.3413866331743158,0.5586803324141577,0.7565681098753831,0.7947357849736181,0.6099482106817852,0.460005925077413,0.4531387799768058,0.6495656785848369,0.48113120486978345,0.4629576975352723,0.29093129677770135,0.3120360843243097,0.5282293717838881,0.5511039695998067,0.5534657702209651,0.021104787546608328,0.1590617052194997
312,2025-04-19T16:17:12.839530,0.5057121508872929,0.6688901842360626,0.7171055979954428,0.7474107590364348,0.6567093373442736,0.6137875116779499,0.6691572596933881,0.7645367870017372,0.6295918022136128,0.6642016956057569,0.432249872754616,0.4409128926820008,0.5367647927802979,0.5512600724275326,0.5516828577897771,0.008663019927384774,0.16456627275677757
313,2025-04-19T16:17:13.379997,0.9058389061583042,0.5015806329832571,0.5879610920192858,0.5965210939010668,0.9,0.9,0.9,0.9,0.9,0.9,0.8191531016991287,0.7376378931941632,0.5459865740321025,0.5461999897554325,0.5462837761988891,0.08151520850496552,0.04546812033829214
314,2025-04-19T16:17:13.800620,0.4000946690357822,0.5637282870656821,0.5783237559812571,0.7759290482368031,0.6906863011347552,0.6869807533199791,0.5450165835361794,0.6235074955977298,0.6921098562365225,0.5401522618760867,0.40858468147051,0.39570490735644315,0.5419783331306578,0.5420508626314802,0.5594324276389491,0.012879774114066878,0.09150648929421841
315,2025-04-19T16:17:14.980321,0.637605310936206,0.6508697981619018,0.7280768625322374,0.7504326013316902,0.7586596166117975,0.750033990148092,0.8065617103267515,0.789360591799489,0.821163765657668,0.7802802713126746,0.5176081686366832,0.5438653737106481,0.5416930717571553,0.5417267116079173,0.5540226302295553,0.026257205073964895,0.16397894947706715
316,2025-04-19T16:17:15.394588,0.1234240410710174,0.5042553716518648,0.5858098034761435,0.6593837830164127,0.32560331248671864,0.30338419911333026,0.1969057214521689,0.35652603173631114,0.2792910045927346,0.2419596149006947,0.10000438108229623,0.1,0.5430186252274531,0.5525044032413975,0.5568365844936692,4.381082296223138e-06,0.058205284111025914
317,2025-04-19T16:17:15.923998,0.46906247030648324,0.6765463750266842,0.7115792564700458,0.7499762605750196,0.6486468805202331,0.6326508347501297,0.6452514377922238,0.6931463213605603,0.646805277590986,0.6138659733864993,0.40718131375454414,0.41490984988475527,0.541504009104614,0.5472869568701126,0.5513605454017374,0.007728536130211128,0.1659834602317619
318,2025-04-19T16:17:16.959969,0.12513132528415555,0.5723866829679727,0.7588318685563159,0.7620128286055021,0.31804997389839906,0.1485261439031791,0.1912248269297123,0.32384477777999116,0.14854281705543193,0.21832255116392746,0.10000438108385529,0.10000438108385529,0.5471454981681357,0.5589170090509537,0.5631712730947074,0.0,0.141332533271998
319,2025-04-19T16:17:17.374145,0.21104511150769859,0.6232642773761162,0.6966798685738249,0.7776379897877117,0.36633449389883216,0.3864878471294182,0.29664115152225895,0.3685357015473098,0.33471956787921464,0.27629073639105595,0.11527764896604477,0.1,0.5414829811622742,0.5457664105839295,0.552858747482138,0.015277648966044763,0.15249133216977037
320,2025-04-19T16:17:17.863095,0.7431692088550704,0.5725448380751821,0.5951949910245503,0.6800761689631148,0.9,0.8436509054234043,0.8353073077401945,0.8677849038816225,0.862708005788671,0.828320399526419,0.6318654485195598,0.781099925773548,0.5477225037173525,0.5479618725351187,0.5767143045653048,0.1492344772539882,0.058472439081690385
321,2025-04-19T16:17:18.496518,0.49603604639975707,0.6085925020532579,0.6268283722077367,0.6281671729410823,0.679614706628472,0.6858871340613307,0.7681611114889367,0.7237557433604792,0.6510971659708303,0.7516587825888585,0.4690101665050702,0.4788982000887325,0.5453208988274653,0.5625858843030608,0.5625940382748806,0.009888033583662303,0.06436240859889004
322,2025-04-19T16:17:18.926612,0.568350063389338,0.5299109456987562,0.570874634966686,0.7978614195728544,0.8283745389149927,0.842223416964396,0.6680965947723198,0.8142943668518761,0.7820104416202448,0.7231698943401194,0.5164056715428272,0.5191678051387898,0.5427366850759481,0.54594936256797,0.5518169168268261,0.002762133595962557,0.0945985048406454
323,2025-04-19T16:17:19.773866,0.6412640435833457,0.6659876161264254,0.7230426874781736,0.7866577027528302,0.8276325587625758,0.7686316962147259,0.741197651661549,0.786407660669821,0.7570426538452812,0.7235227482477662,0.524973670744358,0.5025782868116975,0.5436877401707144,0.5467539825660576,0.5502539679564693,0.022395383932660495,0.17833077188806265
324,2025-04-19T16:17:20.289131,0.24173282750601197,0.5689709537402864,0.7804268333964984,0.7883474722660868,0.5071205565324076,0.3015285235715244,0.3281522582001018,0.5108029576003997,0.2647054574360864,0.3362975418367213,0.10000438574717628,0.13291734861571758,0.5286390934729519,0.5519562192035966,0.5526698824655806,0.0329129628685413,0.16816002142024752
325,2025-04-19T16:17:20.854079,0.9447446012257383,0.6093621613051584,0.6945180259899514,0.7389956797244441,0.9,0.9,0.9,0.9,0.9,0.9,0.8986159671150608,0.7346639049530945,0.5462025318065895,0.5462025551899957,0.5462025728994521,0.16395206216196623,0.1347560690411722
326,2025-04-19T16:17:21.936612,0.5007171413817784,0.6372506417964808,0.6396756658375837,0.7431481039011045,0.7115493011505252,0.7012422307057311,0.6586372573014162,0.6569961021326548,0.6938827436230145,0.6313924284555961,0.4470764384162634,0.4249984477234423,0.5453058775463988,0.5454067455060684,0.5520015555891965,0.02207799069282107,0.12578674429783512
327,2025-04-19T16:17:22.967678,0.5099064288457298,0.5090455489775045,0.7568456692058327,0.7578081305221771,0.7709792134664428,0.6805497060606195,0.6119466042295929,0.7980166149879011,0.638908587872035,0.6115755372102323,0.44330223849480144,0.4366136879851343,0.5324310287754102,0.5516102693454934,0.5548581177597269,0.006688550509667157,0.14385696414023172
328,2025-04-19T16:17:23.432761,0.43478538342471185,0.5427858474665482,0.5485408426649157,0.6993580770487351,0.7492666525434735,0.7199019930967483,0.6317755934612725,0.730920531203183,0.7560471405567027,0.6246622312105231,0.45512294626790567,0.45455620416418546,0.5391567050523445,0.5391637554053896,0.5688411137392264,0.0005667421037202081,0.04784106432774615
329,2025-04-19T16:17:23.905428,0.7868277014742546,0.5325588341759193,0.597805318451414,0.649513995371177,0.9,0.8564319656378163,0.8692388098770868,0.9,0.9,0.9,0.7170091655507781,0.8960417743008393,0.5465648926020759,0.5465648981247943,0.5465649258818451,0.17903260875006122,0.056065182747369414
330,2025-04-19T16:17:24.243037,0.49997390747190595,0.5122878981224086,0.6557676226134119,0.6926798279261451,0.7984272189440366,0.7286102723545178,0.6669830503223203,0.8097444714222356,0.690738932155959,0.7055784974946095,0.4802677292411872,0.48414994513532916,0.5382988377317415,0.5520329975547783,0.5520387962305876,0.0038822158941419493,0.090128865454508
331,2025-04-19T16:17:25.789593,0.13338866955788056,0.6582336104356267,0.7514678556356768,0.7907241587545231,0.2993234523609758,0.20695578849958488,0.16180458581152884,0.2906520558497959,0.18249506575742003,0.19004531747956163,0.10000438108385529,0.10000438108385529,0.5511527650084781,0.5589280762842381,0.5887257610131967,0.0,0.16720634083997118
332,2025-04-19T16:17:26.107925,0.1299016180235786,0.517954863276365,0.5641393463942714,0.7850442130754515,0.36156610244755205,0.28984351324212565,0.16482741815462643,0.37547581263884644,0.3089275888840226,0.23038993528972335,0.1,0.1,0.5405887535283286,0.5489462909273928,0.5581453071795746,0.0,0.08824195053823973
333,2025-04-19T16:17:27.090250,0.5721599955974205,0.560448437507839,0.7274557508145215,0.7421886612103508,0.7836131783083492,0.7039949101163222,0.6817635790704969,0.7663047192602968,0.7428128672375057,0.7461874606108877,0.4725557898697278,0.4976272343307239,0.5450420126673918,0.5476187884846648,0.5476688278714319,0.02507144446099613,0.12992107350307425
334,2025-04-19T16:17:27.535618,0.46929249438183185,0.5744157297308844,0.6827982322773007,0.687718716881335,0.7259694992224787,0.6759233510800697,0.6412777990038976,0.7302859859425581,0.6393781041639883,0.6465606724335102,0.4385437225431385,0.4300287117032244,0.5403034468513314,0.5497770013977686,0.5498242991301089,0.008515010839914128,0.10167597717010375
335,2025-04-19T16:17:27.801971,0.39133679969924495,0.5399388577418743,0.6537686680978537,0.7539541376129595,0.734609037862539,0.5654850287975606,0.5336940372215729,0.7435901331819778,0.6242638688130603,0.5772836167149442,0.379172713510466,0.4105836064360014,0.5343859164706163,0.5493835732156638,0.5551757748910958,0.031410892925535394,0.10290546629177055
336,2025-04-19T16:17:28.082385,0.4515944795108462,0.5686257426759006,0.6160924573691662,0.6916361926174424,0.7463028505696655,0.719419214721839,0.6155161982939442,0.7130583237954957,0.7053917715362059,0.5945975342724645,0.4498679843530118,0.4320590850158146,0.5419474024613132,0.5428816388231494,0.5562336328583649,0.017808899337197204,0.07843057283989385
337,2025-04-19T16:17:28.577756,0.9389364321848338,0.6712649914482323,0.682088544436749,0.7803618321358596,0.9,0.9,0.9,0.9,0.9,0.9,0.7926030526787788,0.8386852983243125,0.5465744626474345,0.5465747155630343,0.5465747160382286,0.04608224564553365,0.16466382459071452
338,2025-04-19T16:17:29.560344,0.5607214896895075,0.5274210187220618,0.5725065502637611,0.5797499448922995,0.8292995810264677,0.839353233919272,0.8307787142938581,0.8189234236538728,0.7648005305589026,0.7836029595364009,0.5932857052885677,0.5462990143534568,0.5430473779920003,0.5469435559421918,0.5469503469661098,0.046986690935110875,0.02466298383923249
339,2025-04-19T16:17:30.043328,0.8213767710694497,0.6037932990559487,0.6183783474974432,0.7226351614535848,0.9,0.9,0.9,0.8845362680107398,0.9,0.9,0.73050531055286,0.7083617671154856,0.5462760710465254,0.5462785198505177,0.5464351275993456,0.022143543437374458,0.10193902983686265
340,2025-04-19T16:17:30.508727,0.6349645490861208,0.6474228822720431,0.6841118349287351,0.7202505227704612,0.8087131992120214,0.7592925046510771,0.8029148224133712,0.7373846213610012,0.7882197427861684,0.7741025780881033,0.5292330297111753,0.51474873400752,0.5493559832468371,0.5493599081502746,0.5581932485551402,0.014484295703655281,0.13162536667299585
341,2025-04-19T16:17:30.910527,0.592465332896984,0.5081556103933138,0.5417126756123921,0.6043726952738284,0.8954664701654578,0.8560398406932288,0.7801887115326007,0.8766675982033151,0.7753129594060579,0.8071205279254731,0.6055955118027169,0.5846035581758058,0.5382877487049961,0.5475778357468898,0.5475825647938151,0.020991953626911086,0.030929142975397766
342,2025-04-19T16:17:31.374239,0.07616975729178349,0.6506208970707648,0.6672640372335681,0.6911149139945679,0.1397038830128181,0.1385090815364921,0.16239862625875714,0.16778457612797695,0.2210332626182313,0.13145257054756154,0.10000438108385529,0.10000438108385529,0.5588780302948565,0.5608955939755857,0.560897082579607,0.0,0.10944304714961717
343,2025-04-19T16:17:31.644082,0.3362957738687908,0.618885289782484,0.6975071980058554,0.7040149515084013,0.5841016197763895,0.5354852900215247,0.4782338791488335,0.5719084604643436,0.5251682471404873,0.4628837896065344,0.31969066675872965,0.30909719026131605,0.5384289385116575,0.544772871186617,0.5529959145222016,0.010593476497413601,0.1280699050254215
344,2025-04-19T16:17:32.576897,0.08660196224300432,0.5782983201032946,0.5956254825753744,0.694031690975576,0.20298157566832645,0.24385589468331953,0.19313675481990947,0.2783680667342725,0.19128703023189753,0.18319879549098733,0.10000438108385529,0.10000000000000002,0.5526129068293435,0.5589278895640407,0.5589284381331036,4.381083855267698e-06,0.06582875304258577
345,2025-04-19T16:17:33.122714,0.9225435811736468,0.525240751432502,0.5343231331846217,0.7549678707532845,0.9,0.9,0.9,0.9,0.9,0.9,0.8591061710538871,0.7355321486618598,0.5461986600488762,0.5462210766740031,0.5462738179875087,0.1235740223920273,0.08051663495717713
346,2025-04-19T16:17:33.546156,0.5971884769204437,0.7327825592847369,0.743604925177495,0.796952353572399,0.7463485388593217,0.7440123351830665,0.7219022876339198,0.7414487705362252,0.6938811798050442,0.6622677844451081,0.4867008584897611,0.45355331935701837,0.5419851999071057,0.5475521269685798,0.5512340491257478,0.03314753913274271,0.21085615401106586
347,2025-04-19T16:17:33.926077,0.3617444670317265,0.6996453323079842,0.7016187555592306,0.7990494065324771,0.5281836612084181,0.5125444286596196,0.4608601300821132,0.4755190671902829,0.5173709987070458,0.5149191840587709,0.2916494645555222,0.2962785202948637,0.5465844510163544,0.546607211209881,0.5501086790921565,0.00462905573934147,0.1856710510271
348,2025-04-19T16:17:34.292236,0.19648103678734716,0.5035561854879216,0.5095827844921366,0.6102765698116852,0.4891641454399042,0.43975328413996545,0.4201362110921757,0.527351668183295,0.4806878010655241,0.4433492251774935,0.23836671922825162,0.27289119197590617,0.5385392689492031,0.5448879936157068,0.5498457376341831,0.03452447274765455,0.04357304158745131
349,2025-04-19T16:17:35.259651,0.5196451310817856,0.6579277365110248,0.6630650235218907,0.7073941752706653,0.6857040387236362,0.6977068149908323,0.6821709826822081,0.7192539861567915,0.6642071703953194,0.6989128456184772,0.4477667018364564,0.4567446943101269,0.5400859920595887,0.551103257350765,0.5511342358350793,0.008977992473670482,0.12868781668604923
350,2025-04-19T16:17:36.090054,0.30611584941338227,0.5454548919602614,0.6362954832360541,0.7035867441096322,0.615220852494984,0.5609234040658115,0.5430965367461607,0.5413965599671575,0.4699829782602246,0.4209094129226735,0.3525315241225087,0.2665214239696542,0.5355974870118759,0.5453513282897586,0.5518243248032899,0.08601010015285449,0.08418799306700775
351,2025-04-19T16:17:36.489270,0.6055845688793995,0.5142847388106103,0.6011831624338764,0.7030493944716201,0.8343087077312247,0.8327766628462467,0.7864940658866769,0.8780092106680111,0.7804825475883834,0.7572496713607834,0.5699901178805402,0.5512694832265942,0.540045239498204,0.5488020385735709,0.5508997754629675,0.018720634653946022,0.07676374785218391
352,2025-04-19T16:17:36.984204,0.4025940732224006,0.5630965409170873,0.5642421158871681,0.799422530045526,0.6167904299007309,0.6499782859725963,0.4975344764929095,0.6816377869856612,0.6363325312280957,0.4697349267143039,0.3676039416973887,0.3773325027214282,0.5325190157773954,0.5447875268824851,0.5785482410116493,0.009728561024039517,0.09030213439275055
353,2025-04-19T16:17:37.211584,0.4348154532544479,0.661603739710988,0.7708350312762734,0.7864015851642385,0.6189221947614472,0.5634276469870784,0.5520732712161835,0.660603799593246,0.5704589084691286,0.5053422554309189,0.3564705389702585,0.3572133597649359,0.5351549698904244,0.5471362786536075,0.5555382512377479,0.0007428207946774124,0.19367028545657336
354,2025-04-19T16:17:37.567604,0.4381234043347423,0.5003311018478531,0.7107627733368324,0.7591008802317175,0.7367623555325347,0.5858665729764418,0.5505494541778078,0.765592658025666,0.6224571639930372,0.5340939028061302,0.3915189777042975,0.40379421063933085,0.5303221198416664,0.5484937030045808,0.5593985712013383,0.012275232935033353,0.13065413245214805
355,2025-04-19T16:17:37.936481,0.05734362768970828,0.6802440884340318,0.7153530640596504,0.7774911344077149,0.10980070141155175,0.1,0.12327120361728813,0.15095756668911858,0.1,0.1,0.10000438108385509,0.10000438108385493,0.5589702678645483,0.5589948018409733,0.5590379235761347,1.6653345369377348e-16,0.1653617645399136
356,2025-04-19T16:17:38.374658,0.7301686073725444,0.5358754583773023,0.6642781549850093,0.7113878039103613,0.9,0.8505209289985525,0.8874333283916633,0.9,0.884337284600499,0.7845141792864793,0.8572637520837243,0.6276325890321138,0.5436480212198431,0.5447029650546389,0.551493971773579,0.22963116305161047,0.09574719496989785
357,2025-04-19T16:17:38.747903,0.05773671638187039,0.6360732336327778,0.6787660470671752,0.701484217572512,0.1,0.15294223533764018,0.12833015823850769,0.16212516879308486,0.15631284086916544,0.1495045953981658,0.1000002215501095,0.10000000000000003,0.5589279367001707,0.5589287448367843,0.5589289182821868,2.2155010946656173e-07,0.11317929948444105
358,2025-04-19T16:17:39.225791,0.5561296689054669,0.6661620658541196,0.6922760254257366,0.6983451380689853,0.7239884875597813,0.7217447240322947,0.6723405687693019,0.753158853340906,0.7352310131293572,0.6684763490522423,0.5655178114715005,0.4703173375905199,0.543114180832425,0.54514101209269,0.5526633308648964,0.09520047388098057,0.13862156851961008
359,2025-04-19T16:17:40.662943,0.4365819742935347,0.5318285399401267,0.5960119265873213,0.6356523099469795,0.7303384083493705,0.6798418039053892,0.6248543707889215,0.7279965144104575,0.7036891676273228,0.6668075811456302,0.436580764207671,0.4537078083894101,0.5435825086959986,0.5464273539851533,0.5507279518714835,0.017127044181739104,0.048754299811178625
360,2025-04-19T16:17:40.988215,0.5791836977598382,0.5343020587323879,0.6931759779568648,0.7433463824574047,0.8150533996895482,0.7464812269808047,0.7046202570506042,0.7693561287634285,0.7444773203726379,0.7265281493925655,0.5018038381872347,0.4941757741816839,0.5444787115279466,0.5471344302715853,0.5490502849014239,0.0076280640055508275,0.11683809934560634
361,2025-04-19T16:17:41.435986,0.6631780437160147,0.6778819216460937,0.693917888426675,0.7076851253816094,0.8389057562125848,0.8140875663900604,0.8293792210299212,0.793879229271255,0.7587579895831826,0.8343002272283012,0.5807327164473007,0.538062278225425,0.5466571108071542,0.5484190422487121,0.5484386302885116,0.04267043822187577,0.14532338403666678
362,2025-04-19T16:17:41.874196,0.6685686705884708,0.5547007576115062,0.5572612384363861,0.7218172256609351,0.8511583531246911,0.8710395487401535,0.8158314051901161,0.8743499220368489,0.8582777936810767,0.8215909520827872,0.7015597320954634,0.6157416244104496,0.5448688070928923,0.5460082347077196,0.5486199904903021,0.08581810768501386,0.0647607298059711
363,2025-04-19T16:17:42.194015,0.17435623531775665,0.5810737343472495,0.6754833827004386,0.7421304178685899,0.3692478289684313,0.36826083848063607,0.2445156161316175,0.3809297741592266,0.285701716306458,0.26374654722805974,0.1,0.1,0.5398822730093452,0.5517436114189631,0.5543286637623677,0.0,0.11757766224186735
364,2025-04-19T16:17:42.728062,0.09386306276206477,0.6337721255075792,0.6607331595205737,0.7565635455163597,0.1815549493768395,0.18800294259658543,0.15259693141286976,0.22908933763901276,0.2136390021524903,0.17631616739759684,0.1,0.10000438108385529,0.5583268879612717,0.5671681962260479,0.5671684766672437,4.381083855281576e-06,0.11946842322998312
365,2025-04-19T16:17:43.128434,0.18311273519533713,0.6068526849336455,0.6869454373051671,0.7061165142517697,0.3611025827816193,0.32088455044057146,0.30477484489363127,0.3501838075829823,0.3023802461379467,0.356291745167978,0.1,0.10000438108385529,0.5438210681974375,0.5465058178371469,0.5465059433002951,4.381083855281576e-06,0.12102726905190093
366,2025-04-19T16:17:43.552022,0.28375219449920003,0.5104909305449655,0.5834800799606716,0.5842410552184866,0.6187062612292309,0.5271560621126383,0.5289372593039732,0.6617836269269209,0.5633012213826298,0.5831572277988774,0.3390415754057172,0.376191267799622,0.5377522524633848,0.5509305577386441,0.5510674266076511,0.037149692393904754,0.030994824250427433
367,2025-04-19T16:17:44.096443,0.8339702526479003,0.5100744878296725,0.6721444351513285,0.7892139090450672,0.9,0.9,0.8754204927788218,0.9,0.9,0.9,0.8952677537015535,0.7346620904956599,0.5462022743515879,0.5462023766411301,0.5462026137495837,0.16060566320589365,0.13502704677586574
